0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,1.101596961130185e-06,9.904279439292425e-07,9.183388290556762e-07,8.586007043225486e-07,7.232174576510041e-07,7.502452130750267e-07,6.799427798828155e-07,6.976692272476203e-07,8.643592728036349e-07,9.259861992879973e-07,8.934260817053072e-07,9.582049402293366e-07,7.817966278005643e-07,7.371142254851161e-07,7.445636737157517e-07,8.72203991484225e-07,7.690515707142868e-07,7.91195385185028e-07,9.569049427789576e-07,8.747713102051225e-07,8.098483314684858e-07,8.00700246199926e-07,8.309699155965234e-07,8.168909793679665e-07,7.387624113565492e-07,0.10293056973216456,0.013194691836059572,0.012530664961471894,0.01231931011421035,0.012831557065933249,0.014914276693779057,0.015934365412315035,0.015375814702535457,0.012767149086000113,0.013241600043951415,7.044220144471085e-07,7.746311703763995e-07,7.618080329261674e-07,0.10197535616527059,0.01557237492613788,0.013916722926794366,0.01706608755718314,0.16699811659857164,0.03033400123007812,0.12469824158849609,0.04371036802898157,0.03267604503440029,0.02973628102741482,0.03189268983227334,0.026965692096098847,0.014292361841151704,0.012508104351277877,8.431496199031851e-07,7.787265336100248e-07,7.083762023497651e-07,8.64438556973892e-07,8.288938362442687e-07,8.447161533499985e-07,7.670404578512889e-07,7.897517362711164e-07,7.995226427260775e-07,7.141108793634291e-07,7.515793158549186e-07,9.126715270067201e-07,9.260743778067519e-07,8.243928625998512e-07,8.918259509634805e-07,7.471623806385431e-07,6.722561433801431e-07,6.635161232309944e-07,6.211901611529508e-07,7.988520363022267e-07,7.771168292453224e-07,7.851962695245012e-07,8.519236411989634e-07,8.481402163613587e-07,8.116920601365485e-07,9.36705653141589e-07,8.809339401709114e-07,9.576597104538402e-07,9.034247729710159e-07,9.033988249692548e-07,7.923058710881451e-07,6.980702161588756e-07,6.93079841635381e-07,8.100164600020588e-07,0.1305916589004364,0.025127675884270572,0.02225259132687331,0.020793399302399613,0.0193085788360508,0.019442143563425298,0.1622741338289088,0.1723021156602631,0.051205912408699365,0.13874330958667958,0.07199032547083879
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,1.101596961130185e-06,9.904279439292425e-07,9.183388290556762e-07,8.586007043225486e-07,7.232174576510041e-07,7.502452130750267e-07,6.799427798828155e-07,6.976692272476203e-07,8.643592728036349e-07,9.259861992879973e-07,8.934260817053072e-07,9.582049402293366e-07,7.817966278005643e-07,0.08918077762922814,0.1710400382112757,0.05123607162043342,0.04517656619510744,0.04647736517705409,0.02726880261920277,0.19941988124158486,0.07692527178531554,0.0760563202566717,0.05525233648209278,0.09883267783957322,0.011173169624870074,0.010031267661444302,0.011572596630700649,0.010990202190040264,0.01080483034326346,0.011254103992186014,0.013080783572684683,0.013975467238951392,8.916575656306243e-07,7.403786592322104e-07,7.678925044730883e-07,7.044220144471085e-07,7.746311703763995e-07,7.618080329261674e-07,8.428664525761757e-07,9.009379728373065e-07,8.051504155066071e-07,9.873565465101376e-07,9.682602371719578e-07,8.785408994596498e-07,8.018505060768714e-07,7.44325784371089e-07,0.15728231035391957,0.017892140497221015,0.019189638636628648,0.01622509388929284,0.02066671572478734,0.018086684325297277,0.021023845154856023,0.0194174624220015,0.01766328447292248,8.64438556973892e-07,8.288938362442687e-07,8.447161533499985e-07,7.670404578512889e-07,7.897517362711164e-07,0.15948249268350337,0.01780627802792429,0.018740549464922724,0.022757366436621924,0.02309156508085053,0.020556147427378203,0.022237584238360166,0.01863041366001212,0.016762634684515058,6.635161232309944e-07,6.211901611529508e-07,7.988520363022267e-07,7.771168292453224e-07,7.851962695245012e-07,8.519236411989634e-07,8.481402163613587e-07,8.116920601365485e-07,9.36705653141589e-07,8.809339401709114e-07,9.576597104538402e-07,9.034247729710159e-07,9.033988249692548e-07,7.923058710881451e-07,6.980702161588756e-07,6.93079841635381e-07,8.100164600020588e-07,8.415022450259123e-07,9.714700587342185e-07,8.60315387020669e-07,8.039010426042272e-07,7.464958678360902e-07,7.516596615010883e-07,7.201405279413661e-07,9.380324501642205e-07,9.419518332756011e-07,7.912505536375809e-07,7.602741479336362e-07
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,0.15996130593803623,0.017978193285045588,0.016669635657114382,0.01558527251942099,0.013127803310139555,0.013618409632439293,0.012342283751616135,0.01266405324422287,0.015689801736142622,9.259861992879973e-07,0.11038771575284613,0.016913892846675375,0.16974586080272033,0.031390405051576684,0.03170764380411399,0.03714327526683257,0.03275047404543706,0.03369348027376763,0.02386032190492027,0.021812328603996494,0.020193481106789788,8.00700246199926e-07,8.309699155965234e-07,8.168909793679665e-07,7.387624113565492e-07,6.632606266028777e-07,7.651722545698401e-07,7.266647284346215e-07,7.144080674225462e-07,7.441137369308833e-07,0.10473818736058034,0.018651093980453944,0.017997313204666233,0.014943883317839588,0.16867161917905119,0.06105541796002876,0.06714076065512926,0.050653667455315424,8.428664525761757e-07,9.009379728373065e-07,8.051504155066071e-07,9.873565465101376e-07,9.682602371719578e-07,8.785408994596498e-07,8.018505060768714e-07,7.44325784371089e-07,7.884926195490569e-07,7.175543459518786e-07,7.695897873760631e-07,6.506983686802385e-07,8.288271426873985e-07,7.253564180033427e-07,8.431496199031851e-07,7.787265336100248e-07,7.083762023497651e-07,8.64438556973892e-07,8.288938362442687e-07,8.447161533499985e-07,0.09477207545878392,0.009758528682707933,0.009879262410179045,0.008823876135815813,0.009286853037803782,0.011277381061848583,0.01144299273189025,0.010186570065024336,0.011019803721549216,0.009232275393945501,0.008306700138801165,6.635161232309944e-07,6.211901611529508e-07,7.988520363022267e-07,7.771168292453224e-07,7.851962695245012e-07,8.519236411989634e-07,8.481402163613587e-07,8.116920601365485e-07,9.36705653141589e-07,0.10884424282645572,0.01183327534911475,0.12056664622794261,0.03304287936524451,0.028979523323634526,0.025532742907644245,0.02535021406345095,0.02962730903775675,0.010397981311723791,0.012003922241831413,0.010630444980160306,8.039010426042272e-07,7.464958678360902e-07,7.516596615010883e-07,7.201405279413661e-07,9.380324501642205e-07,9.419518332756011e-07,7.912505536375809e-07,7.602741479336362e-07
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,1.101596961130185e-06,9.904279439292425e-07,9.183388290556762e-07,8.586007043225486e-07,7.232174576510041e-07,7.502452130750267e-07,6.799427798828155e-07,6.976692272476203e-07,8.643592728036349e-07,9.259861992879973e-07,8.934260817053072e-07,9.582049402293366e-07,7.817966278005643e-07,7.371142254851161e-07,7.445636737157517e-07,8.72203991484225e-07,7.690515707142868e-07,7.91195385185028e-07,9.569049427789576e-07,8.747713102051225e-07,8.098483314684858e-07,8.00700246199926e-07,8.309699155965234e-07,8.168909793679665e-07,7.387624113565492e-07,6.632606266028777e-07,7.651722545698401e-07,7.266647284346215e-07,7.144080674225462e-07,7.441137369308833e-07,8.648925541307215e-07,9.240484324431119e-07,8.916575656306243e-07,7.403786592322104e-07,7.678925044730883e-07,7.044220144471085e-07,7.746311703763995e-07,7.618080329261674e-07,8.428664525761757e-07,9.009379728373065e-07,8.051504155066071e-07,0.19695012347356528,0.032190963846854916,0.029208137695596006,0.02665847430345191,0.024745996473999984,0.02621437546950289,0.02385594814484604,7.695897873760631e-07,6.506983686802385e-07,8.288271426873985e-07,7.253564180033427e-07,8.431496199031851e-07,7.787265336100248e-07,7.083762023497651e-07,8.64438556973892e-07,8.288938362442687e-07,8.447161533499985e-07,7.670404578512889e-07,0.15753346906123128,0.05316136390959628,0.047482217889665834,0.04997354594093418,0.18205254279228633,0.020525938524575783,0.01827222264576536,0.019766840636981364,0.016560450715830843,0.014900194414695983,0.01470647658750606,0.013768344493121802,0.017706124022355104,0.017224374894465898,0.09971269083918806,0.03606271867093856,0.03590256278497306,0.03435967849294908,9.36705653141589e-07,8.809339401709114e-07,9.576597104538402e-07,9.034247729710159e-07,9.033988249692548e-07,7.923058710881451e-07,6.980702161588756e-07,6.93079841635381e-07,8.100164600020588e-07,8.415022450259123e-07,9.714700587342185e-07,8.60315387020669e-07,8.039010426042272e-07,7.464958678360902e-07,7.516596615010883e-07,7.201405279413661e-07,9.380324501642205e-07,9.419518332756011e-07,7.912505536375809e-07,7.602741479336362e-07
1.6350753905972873e-06,1.4616453658039605e-06,0.15975731358184997,0.027448645061679076,0.024678631161246984,0.022882376635503708,0.02139387345302611,0.12693900796859575,0.037663733757744774,0.03413441816848518,0.035024319473262865,8.643592728036349e-07,9.259861992879973e-07,8.934260817053072e-07,9.582049402293366e-07,7.817966278005643e-07,7.371142254851161e-07,7.445636737157517e-07,8.72203991484225e-07,7.690515707142868e-07,7.91195385185028e-07,9.569049427789576e-07,8.747713102051225e-07,8.098483314684858e-07,8.00700246199926e-07,0.12143578618426341,0.03979332025870249,0.03598743280645324,0.03230950420069112,7.651722545698401e-07,7.266647284346215e-07,7.144080674225462e-07,7.441137369308833e-07,8.648925541307215e-07,0.11511952190188757,0.1868741741549567,0.0578726336460086,0.0600232881333618,0.05506203706162593,0.009651183750045426,0.009491419386672152,0.010501331887547108,0.011224849006555276,0.010031425152571468,0.012301544040048525,9.682602371719578e-07,8.785408994596498e-07,8.018505060768714e-07,7.44325784371089e-07,7.884926195490569e-07,7.175543459518786e-07,7.695897873760631e-07,0.12826734286534416,0.018154130825892924,0.015887770355996048,0.01846784174549818,0.1705605638854329,0.06206125860522953,0.07573397391771645,0.07261987988415855,0.01850215415115176,0.016800792473367465,7.897517362711164e-07,7.995226427260775e-07,7.141108793634291e-07,7.515793158549186e-07,9.126715270067201e-07,9.260743778067519e-07,8.243928625998512e-07,8.918259509634805e-07,7.471623806385431e-07,6.722561433801431e-07,6.635161232309944e-07,6.211901611529508e-07,7.988520363022267e-07,7.771168292453224e-07,7.851962695245012e-07,0.10613409300683775,0.01761116470347662,0.016854338803666092,0.019450177244190098,0.018292108325897997,0.01988527670936499,0.01875911808810486,9.033988249692548e-07,7.923058710881451e-07,0.13760540377831548,0.019517978106233177,0.022811056652151235,0.023697734962262063,0.027357787946183983,0.02422753610710086,0.022638839000286317,0.11402121448153865,0.009364980119660011,0.008972281037489989,0.011687011685369224,0.011735843552767976,0.009858245804607667,0.009472308606625485
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,1.101596961130185e-06,0.11982828599895326,0.01388911421643985,0.012985624555279027,0.010938065074485767,0.011346837490745531,0.1297205040606086,0.16374006055553392,0.06790059413520878,0.07274175805243291,0.056672529821962164,0.018702704929367653,0.015259482633254912,0.014387350012188369,0.014532751926011556,0.01702409704446098,0.015010718478547524,7.91195385185028e-07,9.569049427789576e-07,8.747713102051225e-07,8.098483314684858e-07,8.00700246199926e-07,8.309699155965234e-07,8.168909793679665e-07,7.387624113565492e-07,6.632606266028777e-07,7.651722545698401e-07,7.266647284346215e-07,7.144080674225462e-07,7.441137369308833e-07,8.648925541307215e-07,9.240484324431119e-07,8.916575656306243e-07,7.403786592322104e-07,7.678925044730883e-07,7.044220144471085e-07,7.746311703763995e-07,7.618080329261674e-07,8.428664525761757e-07,9.009379728373065e-07,8.051504155066071e-07,9.873565465101376e-07,9.682602371719578e-07,8.785408994596498e-07,8.018505060768714e-07,7.44325784371089e-07,7.884926195490569e-07,7.175543459518786e-07,7.695897873760631e-07,6.506983686802385e-07,8.288271426873985e-07,7.253564180033427e-07,0.10200961555350213,0.010469058858911346,0.009523281712609048,0.011621355819120072,0.011143499013962917,0.011356211387196623,0.01031195336723027,0.010617279692039135,0.010748637993531315,0.15204488901090335,0.037480347350529596,0.04551382020171684,0.04618220408732325,0.041111470461893805,8.918259509634805e-07,7.471623806385431e-07,6.722561433801431e-07,6.635161232309944e-07,6.211901611529508e-07,7.988520363022267e-07,7.771168292453224e-07,7.851962695245012e-07,8.519236411989634e-07,0.10261340972486097,0.032735100945101195,0.03777683140854981,0.0355275884460534,9.576597104538402e-07,9.034247729710159e-07,0.1681646677528389,0.029497651083942446,0.025989245340397045,0.025803453044966913,0.03015701862284037,0.03132923851244198,0.18083590009587466,0.032029654246572344,0.029929340834228046,0.027792138678452462,0.16790256604874534,0.041705484703837545,0.019402122825544394,0.019483190759296644,0.01636610804324381,0.01572539670318664
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,1.101596961130185e-06,9.904279439292425e-07,9.183388290556762e-07,8.586007043225486e-07,7.232174576510041e-07,7.502452130750267e-07,6.799427798828155e-07,6.976692272476203e-07,8.643592728036349e-07,0.11203171295749804,0.02702376566518496,0.02898315405629862,0.023647271218216973,0.02229574724297615,7.445636737157517e-07,8.72203991484225e-07,7.690515707142868e-07,7.91195385185028e-07,9.569049427789576e-07,8.747713102051225e-07,8.098483314684858e-07,8.00700246199926e-07,8.309699155965234e-07,8.168909793679665e-07,7.387624113565492e-07,6.632606266028777e-07,7.651722545698401e-07,7.266647284346215e-07,7.144080674225462e-07,7.441137369308833e-07,8.648925541307215e-07,9.240484324431119e-07,8.916575656306243e-07,7.403786592322104e-07,7.678925044730883e-07,7.044220144471085e-07,0.15451733742116613,0.0379904410434948,0.042032725949528275,0.044928682110967726,0.04015187300396137,9.873565465101376e-07,9.682602371719578e-07,8.785408994596498e-07,8.018505060768714e-07,7.44325784371089e-07,7.884926195490569e-07,0.10863499611941389,0.016645368768789966,0.014073879983337092,0.18325370187724205,0.03377460929211216,0.03925938790947835,0.03625967009498251,0.03298396329359182,0.021554682512687495,0.122419695746766,0.1578257379476407,0.07371239783773746,0.056203361149701696,0.02418343608214205,0.021599957129124676,7.515793158549186e-07,9.126715270067201e-07,9.260743778067519e-07,8.243928625998512e-07,8.918259509634805e-07,7.471623806385431e-07,6.722561433801431e-07,6.635161232309944e-07,0.07515554538482354,0.03221726974162322,0.03134070061890599,0.03166654006727307,8.519236411989634e-07,8.481402163613587e-07,8.116920601365485e-07,9.36705653141589e-07,8.809339401709114e-07,9.576597104538402e-07,9.034247729710159e-07,9.033988249692548e-07,7.923058710881451e-07,6.980702161588756e-07,6.93079841635381e-07,8.100164600020588e-07,8.415022450259123e-07,9.714700587342185e-07,0.13328307702981265,0.031136395160308073,0.02891299935522611,0.02911300148429267,0.027892214166432214,9.380324501642205e-07,0.1878931481494725,0.052611341290065755,0.05055167732529811
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,1.101596961130185e-06,0.1975627816901611,0.022898680004119865,0.021409116284248936,0.018033349578796286,0.018707283755488698,0.09921743190580283,0.12290602299533714,0.059315838698218534,0.06354492832082025,0.03903393110478641,0.012881934138877291,0.010510332650667432,0.009909630504781336,0.01000977954122343,0.011725752918030805,0.010338990405299377,7.91195385185028e-07,9.569049427789576e-07,8.747713102051225e-07,8.098483314684858e-07,8.00700246199926e-07,8.309699155965234e-07,8.168909793679665e-07,7.387624113565492e-07,6.632606266028777e-07,7.651722545698401e-07,7.266647284346215e-07,7.144080674225462e-07,7.441137369308833e-07,8.648925541307215e-07,9.240484324431119e-07,8.916575656306243e-07,7.403786592322104e-07,7.678925044730883e-07,7.044220144471085e-07,7.746311703763995e-07,7.618080329261674e-07,8.428664525761757e-07,9.009379728373065e-07,8.051504155066071e-07,9.873565465101376e-07,9.682602371719578e-07,8.785408994596498e-07,8.018505060768714e-07,7.44325784371089e-07,7.884926195490569e-07,7.175543459518786e-07,7.695897873760631e-07,6.506983686802385e-07,8.288271426873985e-07,7.253564180033427e-07,0.16818485919150883,0.01726005312250507,0.015700776017731354,0.019159813837784104,0.018371984296168483,0.018722677411118615,0.017001037563532977,0.017504420786124606,0.017720987651627246,0.10222485411012276,0.022733277801445118,0.027605889261750238,0.028011289894977965,0.02493569416781116,8.918259509634805e-07,7.471623806385431e-07,0.1021822178928082,0.13901392819597305,0.04113687112709798,0.05290211487894619,0.05146275143191228,0.05199779354031719,0.030518531401923343,0.16918034414789881,0.05397052526782872,0.06228285159385631,0.05857451342974063,9.576597104538402e-07,9.034247729710159e-07,0.10929894843240398,0.019172276789816103,0.016891955356261368,0.016771197899904413,0.01960083894637549,0.020362734329774475,0.11753464020371006,0.02081797614833404,0.01945285761831155,0.018063762901253663,0.10912854230357782,0.027106733453595294,0.012610738826135752,0.012663430304739223,0.010637429521987185,0.010220988318874776
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,1.101596961130185e-06,9.904279439292425e-07,9.183388290556762e-07,8.586007043225486e-07,7.232174576510041e-07,7.502452130750267e-07,6.799427798828155e-07,6.976692272476203e-07,8.643592728036349e-07,9.259861992879973e-07,8.934260817053072e-07,9.582049402293366e-07,7.817966278005643e-07,7.371142254851161e-07,7.445636737157517e-07,8.72203991484225e-07,7.690515707142868e-07,7.91195385185028e-07,9.569049427789576e-07,8.747713102051225e-07,8.098483314684858e-07,8.00700246199926e-07,8.309699155965234e-07,8.168909793679665e-07,7.387624113565492e-07,6.632606266028777e-07,7.651722545698401e-07,7.266647284346215e-07,7.144080674225462e-07,0.12665139253612057,0.02103052308281658,0.022468943448897088,0.02168133478130125,0.018002872621163103,0.01867189278403974,0.01712855933852218,0.01883574859266028,7.618080329261674e-07,0.16812837519875534,0.025673918751112773,0.022944272495298856,0.02813657823040634,0.027592393048766668,0.02503567210206793,0.18279627009927749,0.05090526303068505,0.031457092864879556,0.028626994262946053,0.1616897175360259,0.06287677317183386,0.047023880027347746,0.04115342201108453,8.431496199031851e-07,7.787265336100248e-07,7.083762023497651e-07,8.64438556973892e-07,8.288938362442687e-07,8.447161533499985e-07,7.670404578512889e-07,7.897517362711164e-07,7.995226427260775e-07,7.141108793634291e-07,7.515793158549186e-07,9.126715270067201e-07,9.260743778067519e-07,8.243928625998512e-07,8.918259509634805e-07,7.471623806385431e-07,6.722561433801431e-07,6.635161232309944e-07,6.211901611529508e-07,7.988520363022267e-07,7.771168292453224e-07,7.851962695245012e-07,8.519236411989634e-07,8.481402163613587e-07,8.116920601365485e-07,9.36705653141589e-07,8.809339401709114e-07,9.576597104538402e-07,9.034247729710159e-07,9.033988249692548e-07,7.923058710881451e-07,6.980702161588756e-07,6.93079841635381e-07,8.100164600020588e-07,8.415022450259123e-07,9.714700587342185e-07,8.60315387020669e-07,8.039010426042272e-07,7.464958678360902e-07,7.516596615010883e-07,0.08712719150395871,0.016213539052903063,0.01628128411985521,0.17150811914664738,0.0636919705256612
1.6350753905972873e-06,1.4616453658039605e-06,1.2823497939163229e-06,1.101596961130185e-06,0.16923328301728147,0.019615240911143656,0.018339265561799906,0.015447549656107614,0.01602484848869082,0.014523224991922401,0.014901852710317907,0.018462265596739056,0.01977858477148977,8.934260817053072e-07,9.582049402293366e-07,7.817966278005643e-07,7.371142254851161e-07,7.445636737157517e-07,8.72203991484225e-07,7.690515707142868e-07,7.91195385185028e-07,9.569049427789576e-07,8.747713102051225e-07,8.098483314684858e-07,8.00700246199926e-07,8.309699155965234e-07,8.168909793679665e-07,7.387624113565492e-07,6.632606266028777e-07,7.651722545698401e-07,7.266647284346215e-07,7.144080674225462e-07,7.441137369308833e-07,8.648925541307215e-07,9.240484324431119e-07,8.916575656306243e-07,7.403786592322104e-07,7.678925044730883e-07,7.044220144471085e-07,7.746311703763995e-07,7.618080329261674e-07,8.428664525761757e-07,9.009379728373065e-07,8.051504155066071e-07,9.873565465101376e-07,9.682602371719578e-07,8.785408994596498e-07,8.018505060768714e-07,7.44325784371089e-07,7.884926195490569e-07,7.175543459518786e-07,7.695897873760631e-07,6.506983686802385e-07,8.288271426873985e-07,7.253564180033427e-07,0.14406800527548816,0.014785148496607158,0.0991526148634305,0.029485556910065935,0.02827314467154363,0.02881283581292824,0.026163357580289287,0.026938027667533438,0.027271308287672866,0.024357956738160113,0.011367014690380487,9.126715270067201e-07,9.260743778067519e-07,8.243928625998512e-07,8.918259509634805e-07,7.471623806385431e-07,0.08574982545573628,0.14927984639040082,0.04062961678255078,0.05224978457591535,0.050828169765126385,0.051356614326693924,0.03398768793842184,0.1449207427492316,0.04623150387430873,0.05335189680802981,0.05017531015539339,9.576597104538402e-07,9.034247729710159e-07,9.033988249692548e-07,7.923058710881451e-07,6.980702161588756e-07,6.93079841635381e-07,8.100164600020588e-07,8.415022450259123e-07,9.714700587342185e-07,8.60315387020669e-07,8.039010426042272e-07,7.464958678360902e-07,7.516596615010883e-07,7.201405279413661e-07,9.380324501642205e-07,9.419518332756011e-07,7.912505536375809e-07,7.602741479336362e-07
